user id	channel id	 	 
5d827dadc0ab143f387690df	 	 	 
5d827d5ab1c3e737f457b2c2	 	 	 
5d827f2f50bdc43dd4118761	 	 	 
5d81453768d18c41485acb8a	 	 	 	 	 	 
5d8a5735326c5f1ff49fc298	 	 	 
5d8a7448f46ce8444064ea57	 	 	 
5d8a7802f46ce8444064ea5f	 	 	 
5d8a7b82a1c78e0a18a38e27	 	 	 
5d8b6469274c3907047b3780	 	 	 	 	 	 
5d8b6800274c3907047b3789	 	 	 	 	 	 
5d8b80e1865af237600b762a	 	 	 
5d8b9a8568b5f1454ce7497b	 	 	 
5d8bb6745c25ac373414c9f0	 	 	 
5d8bbb9fdedba747a4b2231c	 	 	 
5d8bc6cedaab6d307c6a3a14	 	 	 
5d8d1b886432de08442b70bc	 	 	 
5d8d21306e642e176cd34818	 	 	 
5d8d21416e642e176cd3481e	 	 	 
5d8d21686e642e176cd34825	 	 	 
5d8d22cce122cf07c8b56ebd	 	 	 
5d8d236ae122cf07c8b56ec3	 	 	 	 	 	 
5d8d2376e122cf07c8b56eca	 	 	 	 	 	 
5d8d2380e122cf07c8b56ed2	 	 	 	 	 	 
5d8e06b6ffd7ef02e4f8e489	 	 	 	 	 	 
5d8e06c0ffd7ef02e4f8e490	 	 	 	 	 	 
5d8e08b9ffd7ef02e4f8e49d	 	 	 
5d8e0af2ffd7ef02e4f8e4ad	 	 	 	 	 	 
5d8e0dce164e620d3ce7d6ea	 	 	 	 	 	 
5d8e0e66164e620d3ce7d6ef	 	 	 
5d8e0f26e47ad301f8d988df	 	 	 
5d8e0f8b38308f09d06354fd	 	 	 
5d8e2376de4d71499486b9c0	 	 	 	 	 	 
5d8e238ede4d71499486b9c6	 	 	 	 	 	 
5d8e2398de4d71499486b9cd	 	 	 	 	 	 
5d8e28f5442ac508c82d6de0	 	 	 	 	 	 
5d8e29cb74510321f0e2ece7	 	 	 	 	 	 
5d8e29e374510321f0e2ecea	 	 	 	 	 	 
5d8e29ed74510321f0e2ecee	 	 	 	 	 	 
5d8e34bf74510321f0e2ed01	 	 	 	 	 	 
5d8e350174510321f0e2ed07	 	 	 	 	 	 
5d8e35ea323e1d00fc908ab2	 	 	 	 	 	 
5d8e36e3323e1d00fc908ab8	 	 	 	 	 	 
5d8e376c323e1d00fc908abe	 	 	 	 	 	 
5d8e37dd323e1d00fc908ac4	 	 	 	 	 	 
5d8e3cd7323e1d00fc908acc	 	 	 
5d8e3cf5323e1d00fc908acf	 	 	 	 	 	 
5d8e3daf323e1d00fc908ad7	 	 	 	 	 	 
5d8e5fff323e1d00fc908b1f	 	 	 	 	 	 
5d8e60b7323e1d00fc908b25	 	 	 
5d8e60ca323e1d00fc908b29	 	 	 
5d8e6286323e1d00fc908b3c	 	 	 
5d8e631a323e1d00fc908b41	 	 	 
5d8e636f323e1d00fc908b4a	 	 	 
5d8e640b323e1d00fc908b4f	 	 	 
5d8e6489323e1d00fc908b54	 	 	 
5d8e6789323e1d00fc908b5b	 	 	 
5d8e6800323e1d00fc908b60	 	 	 
5d8e684f323e1d00fc908b65	 	 	 
5d8e685e323e1d00fc908b6b	 	 	 
5d8e6869323e1d00fc908b72	 	 	 
5d921b54b842242d6c23db87	 	 	 
5d921c40a4e12155a0b5441b	 	 	 
5d9220f74a67e52e4000d303	 	 	 	 	 	 
5d9221d606b1ee218c5c6f9f	 	 	 	 	 	 
5d92226dfe888a0dc0edebbd	 	 	 	 	 	 
5d93633174dbed4d24757203	 	 	 	 	 	 
5d937156fe91be4b4cdca06c	 	 	 
5d9371c1fe91be4b4cdca06d	 	 	 
5d9372358a741c55a4cc6673	 	 	 
5d93727fa33df04c3042b018	 	 	 
5d93728da33df04c3042b01b	 	 	 	 	 	 
5d9373855af0a6599cbdfce2	 	 	 
5d93788a18e8214c58a217fa	 	 	 
5d93789a18e8214c58a217fd	 	 	 
5d93867bf2092d1ce007c6dc	 	 	 	 	 	 
5d9387eef2092d1ce007c6e0	 	 	 	 	 	 
5d7b8f04078cca1f607c0853	 	 	 	 
5d938c6b949e133ff4bb653d	 	 	 
5d938c79949e133ff4bb6540	 	 	 
5d938fa6baa8d218f48fdf7a	 	 	 
5d938faebaa8d218f48fdf7d	 	 	 	 	 	 
5d939741928d0c2338248a86	 	 	 	 	 	 
5d939749928d0c2338248a89	 	 	 	 	 	 
5d939984928d0c2338248a99	 	 	 	 	 	 
5d939fd71d5df15828c9784b	 	 
5d93a6cf977a714aac253f13	5d939f7239347d2ffc3aeaee	male	evening	hotdog	sdf
5d94c2ee1b23255a8cf930d3	5d939f7239347d2ffc3aeaee
5d94de8ae181e250cca8f742	5d939f7239347d2ffc3aeaee
5d94debee181e250cca8f74d	5d939f7239347d2ffc3aeaee
5d94df62e181e250cca8f758	5d939f7239347d2ffc3aeaee
5d94e0c3ab18c35bfc461ed8	5d94e0ccab18c35bfc461ed9
5d94e2a61857c0174c32b7ac	5d94e0ccab18c35bfc461ed9
5d94e4361857c0174c32b7c0	5d94e42f1857c0174c32b7be
5d94e4ec24667e0078d39013	5d94e42f1857c0174c32b7be
